50.0,158.0,118.0,6.0,0.0,42.4,4.0,1.0,1.0,1.0
9.0,17.0,19.0,2.0,0.0,47.4,4.0,4.0,1.0,1.0
165.0,361.0,296.0,24.0,1.0,55.7,4.0,1.0,1.0,1.0
78.0,285.0,213.0,10.0,0.0,36.6,4.0,2.0,1.0,1.0
62.0,128.0,114.0,7.0,0.0,54.4,4.0,1.0,1.0,1.0
142.0,260.0,224.0,22.0,0.0,63.4,4.0,1.0,1.0,1.0
96.0,180.0,140.0,15.0,0.0,68.6,4.0,1.0,1.0,1.0
6.0,25.0,14.0,1.0,0.0,42.9,4.0,2.0,1.0,1.0
34.0,70.0,43.0,7.0,0.0,79.1,4.0,1.0,1.0,1.0
85.0,178.0,130.0,10.0,1.0,65.4,4.0,3.0,1.0,1.0
4.0,7.0,4.0,1.0,0.0,100.0,4.0,2.0,1.0,1.0
10.0,12.0,11.0,2.0,0.0,90.9,4.0,2.0,1.0,1.0
0.0,6.0,7.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0
42.0,80.0,64.0,7.0,0.0,65.6,4.0,1.0,1.0,1.0
7.0,43.0,33.0,1.0,0.0,21.2,4.0,3.0,1.0,1.0
61.0,211.0,173.0,4.0,1.0,35.3,4.0,1.0,1.0,1.0
36.0,129.0,98.0,4.0,0.0,36.7,5.0,3.0,1.0,1.0
4.0,7.0,5.0,1.0,0.0,80.0,4.0,1.0,1.0,1.0
155.0,286.0,191.0,14.0,4.0,81.2,4.0,3.0,1.0,1.0
79.0,109.0,86.0,12.0,2.0,91.9,4.0,2.0,1.0,1.0
6.0,13.0,11.0,1.0,0.0,54.5,4.0,1.0,1.0,1.0
29.0,99.0,65.0,4.0,0.0,44.6,4.0,3.0,1.0,1.0
15.0,76.0,54.0,3.0,0.0,27.8,4.0,2.0,1.0,1.0
44.0,58.0,39.0,8.0,0.0,112.8,4.0,4.0,1.0,1.0
122.0,283.0,233.0,19.0,0.0,52.4,4.0,2.0,1.0,1.0
39.0,45.0,39.0,8.0,0.0,100.0,4.0,4.0,1.0,1.0
10.0,25.0,18.0,2.0,0.0,55.6,4.0,2.0,1.0,1.0
10.0,26.0,23.0,2.0,0.0,43.5,4.0,3.0,1.0,1.0
126.0,346.0,230.0,15.0,2.0,54.8,4.0,2.0,1.0,1.0
17.0,27.0,17.0,3.0,0.0,100.0,4.0,4.0,1.0,1.0
88.0,229.0,144.0,13.0,0.0,61.1,5.0,2.0,1.0,1.0
176.0,440.0,316.0,23.0,0.0,55.7,4.0,2.0,1.0,1.0
36.0,124.0,119.0,5.0,0.0,30.3,4.0,2.0,1.0,1.0
42.0,78.0,52.0,7.0,1.0,80.8,5.0,4.0,1.0,1.0
35.0,96.0,88.0,5.0,0.0,39.8,4.0,1.0,1.0,1.0
43.0,156.0,113.0,5.0,0.0,38.1,4.0,2.0,1.0,1.0
16.0,15.0,20.0,0.0,0.0,80.0,4.0,4.0,1.0,1.0
5.0,43.0,35.0,0.0,0.0,14.3,4.0,1.0,1.0,1.0
55.0,120.0,83.0,6.0,1.0,66.3,4.0,3.0,1.0,1.0
20.0,82.0,54.0,3.0,0.0,37.0,4.0,2.0,1.0,1.0
32.0,73.0,64.0,3.0,1.0,50.0,4.0,4.0,1.0,1.0
52.0,147.0,102.0,9.0,0.0,51.0,4.0,1.0,1.0,1.0
52.0,117.0,91.0,9.0,0.0,57.1,4.0,3.0,1.0,1.0
109.0,310.0,196.0,14.0,1.0,55.6,4.0,1.0,1.0,1.0
16.0,42.0,28.0,3.0,0.0,57.1,4.0,3.0,1.0,1.0
23.0,85.0,66.0,2.0,0.0,34.8,4.0,1.0,1.0,1.0
19.0,40.0,29.0,3.0,0.0,65.5,4.0,3.0,1.0,1.0
4.0,20.0,15.0,0.0,0.0,26.7,4.0,2.0,1.0,1.0
1.0,2.0,1.0,0.0,0.0,100.0,4.0,2.0,1.0,1.0
56.0,178.0,110.0,9.0,0.0,50.9,4.0,4.0,1.0,1.0
88.0,186.0,111.0,10.0,0.0,79.3,4.0,1.0,1.0,1.0
10.0,16.0,12.0,1.0,0.0,83.3,5.0,3.0,1.0,1.0
109.0,274.0,188.0,12.0,0.0,58.0,4.0,1.0,1.0,1.0
12.0,90.0,55.0,1.0,0.0,21.8,4.0,3.0,1.0,1.0
37.0,90.0,48.0,4.0,1.0,77.1,4.0,2.0,1.0,1.0
103.0,317.0,196.0,9.0,0.0,52.6,4.0,4.0,1.0,1.0
40.0,122.0,91.0,0.0,1.0,44.0,4.0,1.0,1.0,1.0
53.0,139.0,103.0,6.0,0.0,51.5,4.0,2.0,1.0,1.0
106.0,266.0,206.0,12.0,0.0,51.5,4.0,2.0,1.0,1.0
98.0,251.0,189.0,13.0,0.0,51.9,5.0,2.0,1.0,1.0
38.0,106.0,64.0,5.0,0.0,59.4,4.0,4.0,1.0,1.0
214.0,547.0,363.0,22.0,2.0,59.0,4.0,2.0,1.0,1.0
53.0,125.0,77.0,5.0,2.0,68.8,4.0,4.0,1.0,1.0
61.0,162.0,129.0,8.0,0.0,47.3,4.0,2.0,1.0,1.0
7.0,25.0,18.0,1.0,0.0,38.9,4.0,2.0,1.0,1.0
76.0,200.0,148.0,10.0,0.0,51.4,4.0,4.0,1.0,1.0
38.0,74.0,71.0,5.0,0.0,53.5,4.0,1.0,1.0,1.0
19.0,86.0,62.0,2.0,0.0,30.6,4.0,1.0,1.0,1.0
17.0,61.0,50.0,3.0,0.0,34.0,4.0,2.0,1.0,1.0
27.0,78.0,34.0,5.0,0.0,79.4,4.0,4.0,1.0,1.0
13.0,25.0,18.0,2.0,0.0,72.2,4.0,1.0,1.0,1.0
81.0,257.0,159.0,7.0,0.0,50.9,4.0,2.0,1.0,1.0
13.0,10.0,10.0,0.0,2.0,130.0,4.0,4.0,1.0,1.0
7.0,32.0,15.0,1.0,0.0,46.7,4.0,2.0,1.0,1.0
37.0,125.0,81.0,5.0,0.0,45.7,4.0,2.0,1.0,1.0
21.0,71.0,23.0,2.0,0.0,91.3,4.0,4.0,1.0,1.0
32.0,99.0,53.0,5.0,0.0,60.4,4.0,2.0,1.0,1.0
1.0,8.0,5.0,0.0,0.0,20.0,4.0,4.0,1.0,1.0
10.0,41.0,24.0,2.0,0.0,41.7,4.0,2.0,1.0,1.0
74.0,150.0,118.0,12.0,0.0,62.7,4.0,2.0,1.0,1.0
40.0,72.0,55.0,9.0,0.0,72.7,4.0,2.0,1.0,2.0
10.0,38.0,24.0,2.0,0.0,41.7,4.0,4.0,1.0,2.0
18.0,91.0,62.0,3.0,0.0,29.0,4.0,2.0,1.0,2.0
2.0,28.0,25.0,0.0,0.0,8.0,4.0,4.0,1.0,2.0
177.0,298.0,207.0,29.0,3.0,85.5,4.0,1.0,1.0,2.0
31.0,75.0,64.0,4.0,0.0,48.4,4.0,3.0,1.0,2.0
0.0,5.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0
136.0,405.0,273.0,18.0,0.0,49.8,4.0,4.0,1.0,2.0
0.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0
9.0,18.0,13.0,1.0,0.0,69.2,4.0,4.0,1.0,2.0
97.0,208.0,163.0,12.0,2.0,59.5,4.0,1.0,1.0,2.0
8.0,20.0,11.0,2.0,0.0,72.7,4.0,3.0,1.0,2.0
21.0,120.0,76.0,3.0,0.0,27.6,4.0,1.0,1.0,2.0
20.0,76.0,53.0,2.0,0.0,37.7,4.0,3.0,1.0,2.0
76.0,138.0,114.0,13.0,0.0,66.7,4.0,1.0,1.0,2.0
65.0,153.0,107.0,11.0,0.0,60.7,5.0,3.0,1.0,2.0
8.0,49.0,36.0,0.0,0.0,22.2,4.0,2.0,1.0,2.0
2.0,18.0,14.0,0.0,0.0,14.3,4.0,4.0,1.0,2.0
41.0,78.0,71.0,7.0,0.0,57.7,4.0,2.0,1.0,2.0
16.0,140.0,98.0,2.0,0.0,16.3,4.0,4.0,1.0,2.0
1.0,33.0,21.0,0.0,0.0,4.8,4.0,2.0,1.0,2.0
34.0,77.0,57.0,5.0,0.0,59.6,5.0,4.0,1.0,2.0
7.0,25.0,16.0,1.0,0.0,43.8,4.0,2.0,1.0,2.0
100.0,275.0,179.0,13.0,0.0,55.9,4.0,3.0,1.0,2.0
8.0,14.0,12.0,1.0,0.0,66.7,4.0,1.0,1.0,2.0
8.0,28.0,19.0,2.0,0.0,42.1,4.0,3.0,1.0,2.0
76.0,202.0,155.0,13.0,0.0,49.0,4.0,1.0,1.0,2.0
5.0,17.0,6.0,1.0,0.0,83.3,4.0,3.0,1.0,2.0
179.0,414.0,322.0,24.0,1.0,55.6,4.0,1.0,1.0,4.0
54.0,180.0,138.0,3.0,0.0,39.1,4.0,3.0,1.0,4.0
52.0,98.0,88.0,5.0,0.0,59.1,4.0,1.0,1.0,4.0
2.0,8.0,8.0,0.0,0.0,25.0,4.0,1.0,1.0,4.0
23.0,129.0,93.0,2.0,0.0,24.7,4.0,2.0,1.0,4.0
15.0,38.0,20.0,1.0,1.0,75.0,4.0,1.0,1.0,4.0
148.0,320.0,244.0,20.0,3.0,60.7,5.0,1.0,1.0,4.0
13.0,28.0,16.0,1.0,0.0,81.3,4.0,3.0,1.0,4.0
18.0,61.0,34.0,3.0,0.0,52.9,4.0,1.0,1.0,4.0
126.0,397.0,248.0,14.0,0.0,50.8,4.0,3.0,1.0,4.0
217.0,494.0,344.0,29.0,0.0,63.1,4.0,1.0,1.0,4.0
15.0,16.0,10.0,3.0,0.0,150.0,2.0,3.0,1.0,4.0
201.0,392.0,281.0,27.0,0.0,71.5,4.0,1.0,1.0,4.0
103.0,254.0,197.0,12.0,1.0,52.3,4.0,2.0,1.0,4.0
26.0,87.0,81.0,4.0,0.0,32.1,4.0,4.0,1.0,4.0
90.0,263.0,198.0,13.0,0.0,45.5,4.0,2.0,1.0,4.0
36.0,85.0,65.0,7.0,0.0,55.4,4.0,1.0,1.0,4.0
176.0,419.0,298.0,26.0,0.0,59.1,4.0,3.0,1.0,4.0
8.0,54.0,38.0,1.0,0.0,21.1,4.0,1.0,1.0,4.0
7.0,19.0,15.0,0.0,0.0,46.7,4.0,3.0,1.0,4.0
55.0,238.0,175.0,6.0,0.0,31.4,4.0,2.0,1.0,4.0
1.0,15.0,10.0,0.0,0.0,10.0,4.0,3.0,1.0,4.0
3.0,21.0,18.0,0.0,0.0,16.7,4.0,2.0,1.0,4.0
94.0,301.0,202.0,11.0,0.0,46.5,4.0,2.0,1.0,4.0
22.0,157.0,126.0,2.0,0.0,17.5,4.0,1.0,1.0,4.0
16.0,84.0,45.0,2.0,0.0,35.6,4.0,2.0,1.0,4.0
28.0,38.0,19.0,5.0,0.0,147.4,6.0,4.0,1.0,4.0
82.0,146.0,109.0,12.0,0.0,75.2,4.0,1.0,1.0,4.0
0.0,9.0,5.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0
13.0,26.0,18.0,3.0,0.0,72.2,4.0,2.0,1.0,4.0
49.0,177.0,126.0,4.0,0.0,38.9,4.0,4.0,1.0,4.0
68.0,188.0,126.0,11.0,0.0,54.0,4.0,1.0,1.0,4.0
47.0,159.0,120.0,4.0,0.0,39.2,5.0,3.0,1.0,4.0
11.0,45.0,26.0,1.0,0.0,42.3,4.0,1.0,1.0,4.0
5.0,41.0,22.0,1.0,0.0,22.7,4.0,3.0,1.0,4.0
4.0,3.0,3.0,1.0,0.0,133.3,4.0,1.0,1.0,4.0
100.0,298.0,211.0,11.0,0.0,47.4,5.0,3.0,1.0,4.0
40.0,168.0,133.0,5.0,0.0,30.1,4.0,1.0,1.0,4.0
12.0,27.0,25.0,2.0,0.0,48.0,4.0,3.0,1.0,4.0
13.0,52.0,28.0,1.0,0.0,46.4,4.0,2.0,1.0,4.0
94.0,219.0,153.0,8.0,2.0,61.4,4.0,2.0,1.0,4.0
3.0,6.0,7.0,0.0,0.0,42.9,4.0,4.0,1.0,4.0
2.0,25.0,13.0,0.0,0.0,15.4,4.0,2.0,1.0,4.0
28.0,74.0,52.0,5.0,0.0,53.8,4.0,1.0,2.0,1.0
104.0,217.0,161.0,11.0,1.0,64.6,4.0,3.0,2.0,1.0
18.0,63.0,41.0,1.0,0.0,43.9,5.0,2.0,2.0,1.0
74.0,179.0,128.0,12.0,0.0,57.8,4.0,2.0,2.0,1.0
36.0,41.0,49.0,4.0,0.0,73.5,4.0,4.0,2.0,1.0
117.0,356.0,260.0,14.0,0.0,45.0,4.0,1.0,2.0,1.0
0.0,16.0,4.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0
193.0,434.0,330.0,19.0,3.0,58.5,4.0,1.0,2.0,1.0
1.0,15.0,6.0,0.0,0.0,16.7,4.0,2.0,2.0,1.0
37.0,79.0,59.0,5.0,0.0,62.7,4.0,4.0,2.0,1.0
194.0,493.0,348.0,21.0,0.0,55.7,4.0,1.0,2.0,1.0
1.0,6.0,3.0,0.0,0.0,33.3,4.0,2.0,2.0,1.0
248.0,552.0,379.0,35.0,0.0,65.4,4.0,2.0,2.0,1.0
36.0,79.0,55.0,6.0,0.0,65.5,4.0,1.0,2.0,1.0
44.0,113.0,89.0,7.0,0.0,49.4,4.0,1.0,2.0,1.0
14.0,43.0,22.0,3.0,0.0,63.6,4.0,3.0,2.0,1.0
122.0,354.0,226.0,8.0,1.0,54.0,4.0,1.0,2.0,1.0
91.0,259.0,197.0,12.0,0.0,46.2,4.0,2.0,2.0,1.0
1.0,17.0,15.0,0.0,0.0,6.7,4.0,4.0,2.0,1.0
71.0,175.0,128.0,9.0,0.0,55.5,4.0,1.0,2.0,1.0
13.0,33.0,25.0,2.0,0.0,52.0,5.0,3.0,2.0,1.0
5.0,5.0,3.0,1.0,0.0,166.7,4.0,1.0,2.0,1.0
31.0,54.0,42.0,5.0,0.0,73.8,4.0,3.0,2.0,1.0
160.0,397.0,260.0,26.0,0.0,61.5,4.0,2.0,2.0,1.0
105.0,246.0,166.0,11.0,2.0,63.3,4.0,1.0,2.0,1.0
16.0,47.0,26.0,2.0,0.0,61.5,5.0,3.0,2.0,1.0
143.0,259.0,182.0,13.0,1.0,78.6,4.0,2.0,2.0,1.0
41.0,88.0,72.0,5.0,0.0,56.9,4.0,2.0,2.0,1.0
54.0,186.0,122.0,3.0,0.0,44.3,4.0,4.0,2.0,1.0
13.0,42.0,22.0,3.0,0.0,59.1,4.0,1.0,2.0,1.0
6.0,22.0,10.0,1.0,0.0,60.0,4.0,3.0,2.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0
24.0,50.0,44.0,3.0,0.0,54.5,6.0,3.0,2.0,2.0
10.0,30.0,19.0,1.0,0.0,52.6,6.0,2.0,2.0,2.0
27.0,93.0,65.0,4.0,0.0,41.5,6.0,4.0,2.0,2.0
16.0,47.0,42.0,3.0,0.0,38.1,6.0,1.0,2.0,2.0
7.0,36.0,25.0,1.0,0.0,28.0,6.0,3.0,2.0,2.0
15.0,33.0,23.0,0.0,0.0,65.2,7.0,1.0,2.0,2.0
40.0,122.0,107.0,5.0,0.0,37.4,7.0,3.0,2.0,2.0
6.0,20.0,8.0,1.0,0.0,75.0,6.0,2.0,2.0,2.0
17.0,36.0,29.0,2.0,0.0,58.6,4.0,4.0,2.0,2.0
114.0,228.0,161.0,16.0,0.0,70.8,4.0,2.0,2.0,2.0
5.0,12.0,9.0,1.0,0.0,55.6,4.0,4.0,2.0,2.0
6.0,27.0,17.0,1.0,0.0,35.3,4.0,1.0,2.0,2.0
0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0
24.0,71.0,41.0,4.0,0.0,58.5,4.0,1.0,2.0,2.0
122.0,263.0,177.0,19.0,1.0,68.9,4.0,3.0,2.0,2.0
15.0,58.0,45.0,2.0,0.0,33.3,4.0,2.0,2.0,2.0
4.0,32.0,25.0,1.0,0.0,16.0,4.0,4.0,2.0,2.0
169.0,329.0,254.0,26.0,0.0,66.5,5.0,2.0,2.0,2.0
9.0,38.0,28.0,1.0,0.0,32.1,5.0,4.0,2.0,2.0
92.0,222.0,147.0,14.0,1.0,62.6,4.0,2.0,2.0,2.0
4.0,25.0,14.0,0.0,0.0,28.6,4.0,4.0,2.0,2.0
34.0,103.0,68.0,3.0,0.0,50.0,5.0,2.0,2.0,2.0
7.0,27.0,14.0,0.0,0.0,50.0,4.0,4.0,2.0,2.0
47.0,95.0,72.0,7.0,0.0,65.3,5.0,1.0,2.0,2.0
113.0,200.0,151.0,13.0,2.0,74.8,5.0,3.0,2.0,2.0
61.0,181.0,133.0,8.0,0.0,45.9,5.0,2.0,2.0,2.0
0.0,6.0,5.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0
116.0,283.0,191.0,9.0,1.0,60.7,4.0,2.0,2.0,2.0
52.0,162.0,122.0,4.0,0.0,42.6,4.0,4.0,2.0,2.0
45.0,82.0,53.0,8.0,0.0,84.9,4.0,1.0,2.0,2.0
4.0,6.0,4.0,1.0,0.0,100.0,4.0,3.0,2.0,2.0
20.0,78.0,46.0,2.0,1.0,43.5,4.0,1.0,2.0,2.0
69.0,185.0,135.0,9.0,0.0,51.1,4.0,3.0,2.0,2.0
155.0,233.0,184.0,23.0,1.0,84.2,4.0,1.0,2.0,2.0
15.0,60.0,35.0,2.0,0.0,42.9,4.0,3.0,2.0,2.0
0.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0
8.0,32.0,17.0,1.0,0.0,47.1,4.0,3.0,2.0,2.0
41.0,94.0,63.0,7.0,0.0,65.1,4.0,2.0,2.0,2.0
86.0,162.0,139.0,13.0,0.0,61.9,4.0,4.0,2.0,2.0
16.0,94.0,61.0,2.0,0.0,26.2,5.0,2.0,2.0,2.0
12.0,51.0,35.0,2.0,0.0,34.3,4.0,4.0,2.0,2.0
8.0,47.0,26.0,2.0,0.0,30.8,4.0,1.0,2.0,2.0
51.0,120.0,74.0,7.0,0.0,68.9,4.0,3.0,2.0,2.0
9.0,40.0,31.0,1.0,0.0,29.0,4.0,1.0,2.0,2.0
32.0,55.0,48.0,5.0,0.0,66.7,4.0,3.0,2.0,2.0
0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0
44.0,107.0,79.0,5.0,0.0,55.7,5.0,3.0,2.0,2.0
2.0,10.0,6.0,0.0,0.0,33.3,4.0,1.0,2.0,2.0
8.0,17.0,11.0,1.0,0.0,72.7,4.0,3.0,2.0,2.0
23.0,49.0,29.0,5.0,0.0,79.3,4.0,2.0,2.0,2.0
26.0,74.0,47.0,5.0,0.0,55.3,4.0,4.0,2.0,2.0
63.0,173.0,115.0,11.0,0.0,54.8,4.0,2.0,2.0,2.0
0.0,13.0,7.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0
64.0,187.0,130.0,11.0,0.0,49.2,4.0,1.0,2.0,2.0
14.0,88.0,62.0,1.0,0.0,22.6,5.0,3.0,2.0,2.0
62.0,113.0,77.0,7.0,1.0,80.5,4.0,2.0,2.0,2.0
15.0,31.0,21.0,1.0,0.0,71.4,4.0,4.0,2.0,2.0
154.0,429.0,243.0,14.0,1.0,63.4,4.0,2.0,2.0,2.0
12.0,33.0,16.0,3.0,0.0,75.0,4.0,4.0,2.0,2.0
27.0,60.0,46.0,3.0,0.0,58.7,4.0,2.0,2.0,2.0
12.0,42.0,30.0,1.0,0.0,40.0,4.0,3.0,2.0,2.0
6.0,18.0,12.0,0.0,0.0,50.0,4.0,1.0,2.0,2.0
14.0,26.0,22.0,1.0,0.0,63.6,6.0,3.0,2.0,2.0
8.0,29.0,21.0,1.0,0.0,38.1,4.0,2.0,2.0,2.0
84.0,168.0,142.0,11.0,1.0,59.2,4.0,3.0,2.0,2.0
36.0,61.0,34.0,8.0,0.0,105.9,4.0,1.0,2.0,2.0
111.0,327.0,241.0,13.0,1.0,46.1,5.0,3.0,2.0,2.0
34.0,90.0,58.0,6.0,0.0,58.6,4.0,2.0,2.0,2.0
12.0,84.0,68.0,1.0,0.0,17.6,5.0,4.0,2.0,2.0
16.0,33.0,34.0,3.0,0.0,47.1,4.0,2.0,2.0,2.0
56.0,136.0,86.0,8.0,0.0,65.1,4.0,4.0,2.0,2.0
1.0,10.0,8.0,0.0,0.0,12.5,4.0,1.0,2.0,2.0
40.0,92.0,60.0,8.0,0.0,66.7,4.0,3.0,2.0,2.0
23.0,65.0,34.0,4.0,0.0,67.6,4.0,2.0,2.0,2.0
91.0,235.0,172.0,11.0,0.0,52.9,4.0,3.0,2.0,2.0
73.0,151.0,98.0,8.0,1.0,74.5,4.0,2.0,2.0,2.0
32.0,73.0,46.0,4.0,0.0,69.6,4.0,4.0,2.0,2.0
41.0,133.0,89.0,8.0,0.0,46.1,4.0,1.0,2.0,2.0
80.0,213.0,141.0,9.0,0.0,56.7,4.0,3.0,2.0,2.0
15.0,46.0,25.0,3.0,0.0,60.0,4.0,1.0,2.0,2.0
8.0,22.0,16.0,1.0,0.0,50.0,4.0,3.0,2.0,2.0
25.0,94.0,69.0,3.0,0.0,36.2,4.0,2.0,2.0,2.0
13.0,46.0,34.0,2.0,0.0,38.2,4.0,4.0,2.0,2.0
15.0,28.0,24.0,2.0,0.0,62.5,6.0,2.0,2.0,4.0
59.0,254.0,172.0,4.0,0.0,34.3,6.0,1.0,2.0,4.0
8.0,24.0,16.0,1.0,0.0,50.0,6.0,3.0,2.0,4.0
41.0,124.0,90.0,5.0,0.0,45.6,7.0,1.0,2.0,4.0
35.0,74.0,51.0,5.0,0.0,68.6,6.0,1.0,2.0,4.0
57.0,193.0,134.0,6.0,0.0,42.5,6.0,3.0,2.0,4.0
88.0,324.0,266.0,5.0,0.0,33.1,6.0,1.0,2.0,4.0
5.0,15.0,13.0,1.0,0.0,38.5,6.0,2.0,2.0,4.0
68.0,216.0,136.0,8.0,0.0,50.0,6.0,2.0,2.0,4.0
119.0,225.0,189.0,17.0,0.0,63.0,6.0,4.0,2.0,4.0
21.0,39.0,30.0,3.0,0.0,70.0,7.0,1.0,2.0,4.0
148.0,298.0,213.0,14.0,0.0,69.5,6.0,2.0,2.0,4.0
0.0,4.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0
11.0,35.0,24.0,1.0,0.0,45.8,4.0,2.0,2.0,4.0
111.0,373.0,270.0,19.0,0.0,41.1,4.0,2.0,2.0,4.0
1.0,6.0,5.0,0.0,0.0,20.0,4.0,4.0,2.0,4.0
73.0,272.0,208.0,8.0,1.0,35.1,5.0,2.0,2.0,4.0
71.0,202.0,152.0,10.0,0.0,46.7,4.0,2.0,2.0,4.0
43.0,55.0,47.0,7.0,0.0,91.5,4.0,2.0,2.0,4.0
11.0,57.0,42.0,0.0,0.0,26.2,4.0,4.0,2.0,4.0
31.0,81.0,59.0,5.0,0.0,52.5,4.0,2.0,2.0,4.0
177.0,462.0,360.0,26.0,0.0,49.2,4.0,1.0,2.0,4.0
74.0,111.0,97.0,11.0,1.0,76.3,4.0,3.0,2.0,4.0
35.0,72.0,55.0,7.0,0.0,63.6,4.0,1.0,2.0,4.0
9.0,13.0,11.0,2.0,0.0,81.8,4.0,3.0,2.0,4.0
7.0,40.0,30.0,1.0,0.0,23.3,4.0,2.0,2.0,4.0
15.0,43.0,36.0,1.0,0.0,41.7,4.0,4.0,2.0,4.0
88.0,306.0,233.0,9.0,0.0,37.8,4.0,2.0,2.0,4.0
83.0,287.0,231.0,9.0,0.0,35.9,4.0,1.0,2.0,4.0
143.0,292.0,247.0,20.0,0.0,57.9,4.0,1.0,2.0,4.0
139.0,397.0,266.0,16.0,0.0,52.3,4.0,2.0,2.0,4.0
8.0,43.0,44.0,1.0,0.0,18.2,4.0,4.0,2.0,4.0
67.0,118.0,93.0,9.0,1.0,72.0,4.0,2.0,2.0,4.0
53.0,94.0,54.0,10.0,0.0,98.1,4.0,1.0,2.0,4.0
124.0,308.0,235.0,10.0,1.0,52.8,4.0,3.0,2.0,4.0
1.0,10.0,4.0,0.0,0.0,25.0,4.0,2.0,2.0,4.0
22.0,54.0,45.0,4.0,0.0,48.9,4.0,4.0,2.0,4.0
79.0,191.0,136.0,13.0,0.0,58.1,4.0,2.0,2.0,4.0
0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0
34.0,90.0,68.0,6.0,0.0,50.0,4.0,1.0,2.0,4.0
92.0,160.0,113.0,17.0,0.0,81.4,4.0,3.0,2.0,4.0
54.0,114.0,89.0,10.0,0.0,60.7,4.0,2.0,2.0,4.0
0.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0
241.0,613.0,436.0,33.0,0.0,55.3,4.0,1.0,2.0,4.0
60.0,108.0,89.0,5.0,0.0,67.4,4.0,3.0,2.0,4.0
14.0,64.0,33.0,3.0,0.0,42.4,4.0,2.0,2.0,4.0
101.0,274.0,169.0,9.0,0.0,59.8,4.0,1.0,2.0,4.0
31.0,69.0,50.0,2.0,0.0,62.0,4.0,3.0,2.0,4.0
37.0,104.0,78.0,6.0,0.0,47.4,4.0,2.0,2.0,4.0
16.0,42.0,35.0,3.0,0.0,45.7,4.0,4.0,2.0,4.0
82.0,298.0,192.0,11.0,0.0,42.7,4.0,1.0,2.0,4.0
1.0,13.0,11.0,0.0,0.0,9.1,4.0,3.0,2.0,4.0
153.0,342.0,205.0,13.0,3.0,74.6,4.0,1.0,2.0,4.0
13.0,67.0,36.0,1.0,0.0,36.1,4.0,3.0,2.0,4.0
49.0,98.0,65.0,7.0,1.0,75.4,5.0,2.0,2.0,4.0
64.0,167.0,131.0,9.0,1.0,48.9,4.0,3.0,2.0,4.0
62.0,108.0,85.0,11.0,0.0,72.9,4.0,1.0,2.0,4.0
9.0,25.0,20.0,0.0,1.0,45.0,4.0,3.0,2.0,4.0
203.0,516.0,347.0,23.0,1.0,58.5,4.0,2.0,2.0,4.0
146.0,465.0,314.0,17.0,2.0,46.5,4.0,2.0,2.0,4.0
14.0,146.0,91.0,0.0,0.0,15.4,4.0,4.0,2.0,4.0
